"OTU","Day","test","day","l2fc.threshold","log2FoldChange","p","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8","sparsity.threshold","p.adj"
"OTU.562",4,"less",4,0.25,-0.759547622237123,1.44688613094483e-05,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Microcoleus",NA,NA,NA,"0.3",NA
"OTU.563",4,"less",4,0.25,1.73013495679248,0.974888473002132,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.564",4,"less",4,0.25,-0.861799394056433,0.0484519939568806,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Craurococcus","uncultured_bacterium",NA,"0.3",NA
"OTU.567",4,"less",4,0.25,0.527208894026384,0.613969540418731,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.568",4,"less",4,0.25,0.20008234755346,0.477541389277078,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Rhodocytophaga",NA,NA,"0.3",NA
"OTU.1655",4,"less",4,0.25,0.979264261996108,0.786544223153355,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium",NA,NA,"0.3",NA
"OTU.897",4,"less",4,0.25,0.0389585540433328,0.411153169780779,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,"0.3",NA
"OTU.787",4,"less",4,0.25,-1.53491853402202,0.0301706486358299,"Bacteria","Chloroflexi","TK10","uncultured_Chloroflexi_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.1993",4,"less",4,0.25,0.676058650371369,0.676115105491813,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","uncultured_bacterium",NA,"0.3",NA
"OTU.685",4,"less",4,0.25,1.34146552901763,0.876750640098262,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA,NA,"0.3",NA
"OTU.1193",4,"less",4,0.25,0.0413505925054288,0.410248891671059,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.930",4,"less",4,0.25,0.317543782014074,0.528189428332636,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","uncultured_bacterium",NA,"0.3",NA
"OTU.831",4,"less",4,0.25,0.127342690013947,0.432021241985844,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora",NA,NA,NA,"0.3",NA
"OTU.1044",4,"less",4,0.25,-0.259359250370184,0.28850310194193,"Unassigned",NA,NA,NA,NA,NA,NA,NA,"0.3",NA
"OTU.55",4,"less",4,0.25,1.36617950583122,0.962643139670814,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium",NA,NA,NA,NA,NA,"0.3",NA
"OTU.54",4,"less",4,0.25,3.19346836734334,0.999999999927406,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella","uncultured_bacterium",NA,"0.3",NA
"OTU.57",4,"less",4,0.25,1.25062961736827,0.996746358811224,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.51",4,"less",4,0.25,-0.459753325739964,0.12734604098266,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia",NA,NA,"0.3",NA
"OTU.50",4,"less",4,0.25,0.121037398054672,0.375629289384101,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.53",4,"less",4,0.25,-0.0247507493046924,0.211240129630947,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA,NA,NA,"0.3",NA
"OTU.52",4,"less",4,0.25,-1.17977411436899,1.7056410972516e-05,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Crinalium","uncultured_cyanobacterium",NA,NA,"0.3",NA
"OTU.1292",4,"less",4,0.25,-0.250776527065119,0.29417648369317,"Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured_bacterium",NA,NA,NA,"0.3",NA
"OTU.312",4,"less",4,0.25,1.0739319670404,0.807570961402854,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,NA,NA,"0.3",NA
"OTU.311",4,"less",4,0.25,-0.947013937824366,0.0215362646084238,"Bacteria","Chloroflexi","AKIW781","uncultured_Chloroflexi_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.310",4,"less",4,0.25,-2.06768313683959,9.78520701363292e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter",NA,NA,"0.3",NA
"OTU.317",4,"less",4,0.25,-0.308419970107689,0.195665785931041,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,NA,"0.3",NA
"OTU.316",4,"less",4,0.25,-0.591573355335308,0.0514204288714518,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","JG34-KF-161","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.1673",4,"less",4,0.25,2.63088915458664,0.999999966741085,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.429",4,"less",4,0.25,-1.2182497687066,0.0493153352624202,"Bacteria","Chloroflexi","Chloroflexales","Chloroflexaceae","Roseiflexus","uncultured_Chloroflexi_bacterium",NA,NA,"0.3",NA
"OTU.428",4,"less",4,0.25,-1.35076967274947,0.00668621144164055,"Bacteria","Gemmatimonadetes","AT425-EubC11_terrestrial_group","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.138",4,"less",4,0.25,0.893921838556103,0.847128239954332,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Sporacetigenium",NA,NA,"0.3",NA
"OTU.422",4,"less",4,0.25,-0.397474239725885,0.156622615721298,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",NA
"OTU.137",4,"less",4,0.25,1.29775084749832,0.997624206150863,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","uncultured_bacterium",NA,"0.3",NA
"OTU.427",4,"less",4,0.25,0.524008330900063,0.653855772060295,"Bacteria","Verrucomicrobia","Spartobacteria",NA,NA,NA,NA,NA,"0.3",NA
"OTU.227",4,"less",4,0.25,-0.610345639850587,0.0541684415144473,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","uncultured_bacterium",NA,"0.3",NA
"OTU.224",4,"less",4,0.25,-1.46206691511464,0.0351287417876065,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.222",4,"less",4,0.25,0.118493828815053,0.430708410351952,"Bacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Angustibacter",NA,NA,NA,"0.3",NA
"OTU.1706",4,"less",4,0.25,0.163403649485668,0.460438293772253,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas",NA,NA,"0.3",NA
"OTU.3636",4,"less",4,0.25,-0.131628353971207,0.229495733960968,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.597",4,"less",4,0.25,1.48045233859434,0.915765743775042,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.2655",4,"less",4,0.25,1.19110584120075,0.910691732305391,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae",NA,NA,NA,"0.3",NA
"OTU.2092",4,"less",4,0.25,0.810932297534666,0.725544630868507,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.1075",4,"less",4,0.25,-0.448431786750169,0.153168726592766,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Microcoleus",NA,NA,NA,"0.3",NA
"OTU.117",4,"less",4,0.25,0.732485711328748,0.77022656521715,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter","uncultured_bacterium",NA,"0.3",NA
"OTU.1071",4,"less",4,0.25,1.54871892339509,0.916850715569386,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",NA
"OTU.116",4,"less",4,0.25,2.5290896114449,0.994506207681388,"Bacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA,NA,NA,"0.3",NA
"OTU.446",4,"less",4,0.25,1.31519507715898,0.868611859403848,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.444",4,"less",4,0.25,0.734180366760384,0.751115882213262,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.68",4,"less",4,0.25,-1.53350861986909,0.0311164772893149,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium",NA,NA,"0.3",NA
"OTU.69",4,"less",4,0.25,0.212299717522007,0.479259904980629,"Bacteria","Cyanobacteria","uncultured","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.60",4,"less",4,0.25,-0.24945529880698,0.190170266134273,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.61",4,"less",4,0.25,1.62185583404698,0.999858841193604,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.62",4,"less",4,0.25,0.469793554457065,0.628142300236004,"Bacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes",NA,NA,NA,"0.3",NA
"OTU.63",4,"less",4,0.25,0.0800915700668785,0.292041713353865,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","uncultured_bacterium",NA,"0.3",NA
"OTU.66",4,"less",4,0.25,-0.279181650949892,0.204495567129016,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Phormidium",NA,NA,NA,"0.3",NA
"OTU.67",4,"less",4,0.25,0.388824184419651,0.609482875985087,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis","Bryobacter","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.1449",4,"less",4,0.25,-1.4973931404391,0.0316144774537737,"Bacteria","Cyanobacteria","SubsectionII","FamilyII","Chroococcidiopsis","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.4167",4,"less",4,0.25,2.19942739232362,0.997647894040912,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.1284",4,"less",4,0.25,1.53434867789282,0.91242186947074,"Bacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter_agilis",NA,NA,"0.3",NA
"OTU.3755",4,"less",4,0.25,0.504221386014633,0.706400605196565,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.300",4,"less",4,0.25,-1.41119646188205,0.00763238147339028,"Bacteria","Cyanobacteria","SubsectionII","FamilyII","Chroococcidiopsis","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.301",4,"less",4,0.25,0.897985496584094,0.760778802238916,"Bacteria","Chloroflexi","Thermomicrobia","AKYG1722",NA,NA,NA,NA,"0.3",NA
"OTU.303",4,"less",4,0.25,-0.817408127954183,0.0295531381341985,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.304",4,"less",4,0.25,0.760574866939503,0.707486265968042,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.306",4,"less",4,0.25,-0.518349249107139,0.141310321699307,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,NA,"0.3",NA
"OTU.307",4,"less",4,0.25,0.359876727956471,0.557299802001385,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.308",4,"less",4,0.25,-0.359966498725839,0.183266207871403,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA,NA,"0.3",NA
"OTU.309",4,"less",4,0.25,0.0633555017984519,0.402317355500143,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Family_Incertae_Sedis","Geminicoccus",NA,NA,"0.3",NA
"OTU.128",4,"less",4,0.25,0.258555669011362,0.504039720798761,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Rhodocytophaga","uncultured_Bacteroidetes_bacterium",NA,"0.3",NA
"OTU.2404",4,"less",4,0.25,0.422157474106668,0.724116285898005,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Incertae_Sedis","Bacillus",NA,"0.3",NA
"OTU.384",4,"less",4,0.25,-0.934542691088401,0.0649271108964527,"Unassigned",NA,NA,NA,NA,NA,NA,NA,"0.3",NA
"OTU.122",4,"less",4,0.25,-1.36411777899471,0.013018989897158,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Leptolyngbya","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.123",4,"less",4,0.25,0.602107367114097,0.697713855707935,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Derxia","uncultured_Derxia_sp.",NA,"0.3",NA
"OTU.125",4,"less",4,0.25,0.432818494325487,0.624244457401574,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.127",4,"less",4,0.25,-0.00994799178083372,0.336823457792913,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.238",4,"less",4,0.25,-0.185246395934603,0.20318843180897,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.235",4,"less",4,0.25,-0.379231643430292,0.237248978992014,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Craurococcus","uncultured_bacterium",NA,"0.3",NA
"OTU.2538",4,"less",4,0.25,-0.34050399160214,0.150756351393563,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga","uncultured_bacterium",NA,"0.3",NA
"OTU.541",4,"less",4,0.25,0.383280948693082,0.567627080663501,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter",NA,NA,"0.3",NA
"OTU.231",4,"less",4,0.25,0.141786551281061,0.420661605031895,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,"0.3",NA
"OTU.544",4,"less",4,0.25,0.76242160869082,0.707807095274185,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","uncultured",NA,NA,"0.3",NA
"OTU.233",4,"less",4,0.25,-0.669466160688018,0.08393677810879,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","uncultured",NA,NA,"0.3",NA
"OTU.432",4,"less",4,0.25,-0.24403191893089,0.268488111053576,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas",NA,NA,"0.3",NA
"OTU.1770",4,"less",4,0.25,0.242843334660934,0.493803018599574,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","uncultured_bacterium",NA,"0.3",NA
"OTU.1064",4,"less",4,0.25,0.817040511072173,0.813676589342681,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA,NA,"0.3",NA
"OTU.811",4,"less",4,0.25,-0.433187505781456,0.229099380600569,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.76",4,"less",4,0.25,0.220241261308251,0.486383881955557,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.75",4,"less",4,0.25,0.203684598708577,0.469385139476672,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.73",4,"less",4,0.25,0.502779418529012,0.665120880670777,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.72",4,"less",4,0.25,-0.288016513782986,0.156469286131072,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",NA
"OTU.78",4,"less",4,0.25,-0.422891475165218,0.0660659642748958,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.818",4,"less",4,0.25,-0.767134710402953,0.137755164861452,"Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,NA,"0.3",NA
"OTU.420",4,"less",4,0.25,0.166387681486302,0.461656052394232,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","uncultured_bacterium",NA,NA,NA,"0.3",NA
"OTU.2438",4,"less",4,0.25,-2.74797902515768,0.000588715619404455,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.425",4,"less",4,0.25,-1.47999656881203,0.030473187182024,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","0319-6G20","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.135",4,"less",4,0.25,0.652172426966406,0.672599087557448,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Nitrosococcus",NA,NA,"0.3",NA
"OTU.1276",4,"less",4,0.25,3.28970936675691,0.998463503209727,"Bacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA,NA,NA,"0.3",NA
"DQ531696.1",4,"less",4,0.25,0.316260836876745,0.529603591572244,"Bacteria","Cyanobacteria","SubsectionIV","FamilyI",NA,NA,NA,NA,"0.3",NA
"OTU.1384",4,"less",4,0.25,1.70740428006144,0.939413817416282,"Bacteria","Chloroflexi","Caldilineae","Caldilineales","Caldilineaceae","uncultured","uncultured_endolithic_bacterium",NA,"0.3",NA
"OTU.335",4,"less",4,0.25,-1.03468592954198,0.0346015010445901,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,"0.3",NA
"OTU.334",4,"less",4,0.25,-0.118100717135915,0.30628793534426,"Bacteria","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA,NA,NA,"0.3",NA
"OTU.337",4,"less",4,0.25,-1.01604718532775,0.0311219548879152,"Unassigned",NA,NA,NA,NA,NA,NA,NA,"0.3",NA
"OTU.336",4,"less",4,0.25,0.572077726895619,0.673267218884812,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA,NA,"0.3",NA
"OTU.330",4,"less",4,0.25,3.16180699254524,0.999976267909105,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.932",4,"less",4,0.25,0.216488637369945,0.485831596777617,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","0319-6G20",NA,NA,NA,"0.3",NA
"OTU.938",4,"less",4,0.25,1.67419480142721,0.979016339356019,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Azoarcus",NA,NA,"0.3",NA
"OTU.3439",4,"less",4,0.25,-0.110373952546932,0.275364105055608,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA,NA,NA,"0.3",NA
"OTU.208",4,"less",4,0.25,-1.02765900029265,0.0679496084796206,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Sporocytophaga","uncultured_bacterium",NA,"0.3",NA
"OTU.2526",4,"less",4,0.25,0.467802546148842,0.684887127230179,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","uncultured_bacterium",NA,"0.3",NA
"OTU.201",4,"less",4,0.25,1.47049756021319,0.958856099500997,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.1724",4,"less",4,0.25,-1.04219808137596,2.76875179152616e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Paucimonas","uncultured_bacterium",NA,"0.3",NA
"OTU.202",4,"less",4,0.25,0.282957537550935,0.520886350796096,"Bacteria","Gemmatimonadetes","AT425-EubC11_terrestrial_group","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.204",4,"less",4,0.25,-2.25717440300117,2.46641604737523e-05,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.1877",4,"less",4,0.25,-0.592241379551783,0.185385439310734,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.1872",4,"less",4,0.25,0.59633774682603,0.646801571696981,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA,NA,"0.3",NA
"OTU.1871",4,"less",4,0.25,1.03362794434804,0.822675346905197,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax",NA,NA,"0.3",NA
"OTU.593",4,"less",4,0.25,-0.234622856652461,0.293404944447004,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_Sphingobacteria_bacterium",NA,"0.3",NA
"OTU.598",4,"less",4,0.25,0.988435171863317,0.799528687727943,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.845",4,"less",4,0.25,-0.22720249415763,0.311256712276888,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales",NA,NA,NA,NA,"0.3",NA
"OTU.844",4,"less",4,0.25,0.343804258711518,0.544073309412938,"Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured_bacterium",NA,NA,NA,"0.3",NA
"OTU.225",4,"less",4,0.25,-1.45611239215781,0.0352537968809007,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis","Bryobacter","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.841",4,"less",4,0.25,-0.0118014052458203,0.38238420147821,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.223",4,"less",4,0.25,-0.602672853485217,0.152568828921927,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystineae","Haliangiaceae","Haliangium","uncultured_bacterium","0.3",NA
"OTU.443",4,"less",4,0.25,-0.628802192631173,0.138029395073886,"Unassigned",NA,NA,NA,NA,NA,NA,NA,"0.3",NA
"OTU.442",4,"less",4,0.25,0.161057320848529,0.432650232158002,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.441",4,"less",4,0.25,-0.0330287979549737,0.383261929910115,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",NA
"OTU.111",4,"less",4,0.25,0.730528082860448,0.699365262592823,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",NA
"OTU.110",4,"less",4,0.25,1.56392380038078,0.93337404147672,"Bacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter",NA,NA,NA,"0.3",NA
"OTU.113",4,"less",4,0.25,1.02786477461762,0.987704879760516,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.449",4,"less",4,0.25,1.53765572989222,0.94927285222425,"Bacteria","Actinobacteria","Frankiales","Sporichthyaceae","uncultured",NA,NA,NA,"0.3",NA
"OTU.119",4,"less",4,0.25,-0.856116962248912,0.070590697597043,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45",NA,NA,NA,NA,"0.3",NA
"OTU.4143",4,"less",4,0.25,0.293393457193994,0.547238071986706,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","uncultured_bacterium",NA,"0.3",NA
"OTU.1261",4,"less",4,0.25,-1.12796698111532,0.0776433483406281,"Bacteria","Acidobacteria","Holophagae","iii1-8","uncultured_bacterium",NA,NA,NA,"0.3",NA
"OTU.1260",4,"less",4,0.25,-0.20849875281954,0.219745525659185,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis","Bryobacter","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.1266",4,"less",4,0.25,0.179316570126619,0.465943741330997,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA,NA,"0.3",NA
"OTU.4037",4,"less",4,0.25,-0.113792177863547,0.21121135672859,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.1396",4,"less",4,0.25,0.219214443211439,0.460224589781008,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Paucimonas","uncultured_bacterium",NA,"0.3",NA
"OTU.1390",4,"less",4,0.25,0.286342917775701,0.51533526578238,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum",NA,NA,"0.3",NA
"OTU.1398",4,"less",4,0.25,-0.0154676972777161,0.294516856703939,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.3734",4,"less",4,0.25,0.0296924846290466,0.398142664611345,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Crinalium","uncultured_cyanobacterium",NA,NA,"0.3",NA
